user_map,book_map,Rate,pred
2467,1085,0,1.2132907561624102
2468,615,3,0.002580370269384513
2468,1168,4,1.9714313992802
2468,439,0,2.1464973577382143
2471,1093,0,3.401394465614627
2471,260,5,0.22712953668761615
2475,1113,0,0.6998127008386049
2475,771,0,0.5778611197699977
2475,536,0,1.2726931508128716
2476,244,0,0.3048006869281098
2476,140,0,-0.03973692520814609
2476,187,0,1.1212742519588208
2477,113,3,5.308356297935402
2477,443,3,2.301032887904368
2480,732,2,2.446367337046909
2480,252,0,3.8769510980001245
2483,1081,4,5.246237072997641
2483,1138,5,3.07417234988469
2483,923,3,3.064214702433033
2484,340,5,4.5442541110784545
2484,754,3,5.122621966460537
2484,363,5,4.508882735135077
2486,1008,0,0.0011498783748273844
2486,754,0,0.7228557059178828
2486,121,0,0.05737772576796629
2491,744,5,4.785716432456917
2491,619,5,4.9916350084417775
2492,6,5,4.7936705358297464
2492,1069,4,3.1989730119642164
2500,811,3,3.591021504077075
2500,665,4,3.1024054752250017
2502,1026,3,3.7704394613682632
2502,650,5,4.420944098237728
2502,92,3,3.3092980281241617
2504,464,0,1.3263910509530388
2504,563,5,1.5641249377991429
2504,1038,0,0.3156750130062973
2504,149,0,0.12980566122908832
2505,903,4,3.688051582506949
2505,1010,5,5.67818096919699
2508,187,5,4.394607607706479
2508,117,5,4.948240451858194
2508,412,5,4.66995150218366
2510,926,0,1.5345681917519156
2510,350,0,2.7409335554333163
2512,628,5,1.3396744979931048
2512,445,4,1.8665499680948583
2515,127,4,2.736268213772999
2515,80,0,2.004789090989158
2516,736,0,0.8959147588858678
2516,1148,5,2.870233398710522
2524,919,3,1.8663893640672906
2524,215,0,1.0502892554592225
2527,920,5,5.114743814131232
2527,260,4,4.985409773707474
2528,395,5,5.2710513307071984
2528,1164,5,5.046415988272152
2528,1191,4,5.38696070916505
2528,479,4,5.139149512448688
2530,103,4,4.294295363288601
2530,305,4,3.8592351623395156
2530,985,4,3.7714315023164
2532,884,4,4.735444513273054
2532,127,3,3.2464265149664095
2532,305,4,3.4295815169710937
2534,382,0,0.6713263064393618
2534,407,0,1.3485168397478957
2535,462,4,3.696201981273
2535,828,4,4.7388969509844605
2535,879,5,4.7572978891636435
2535,824,4,4.866675269375768
2538,896,4,3.91808299115973
2538,229,4,3.4332506138216528
2538,355,4,2.9348149227987577
2538,50,5,3.878616047507658
2538,659,4,2.9673986723015617
2540,900,4,3.299585518436369
2540,17,5,3.729603666628447
2540,842,5,2.768210129300069
2541,143,0,0.35356307017348837
2541,671,0,0.5096243018740119
2542,33,5,3.633019839849044
2542,50,4,3.547501460870524
2549,844,0,-0.20015273480455822
2549,501,0,-0.10570113183833785
2550,987,5,3.8229464319721442
2550,659,4,3.8328807940831418
2550,1147,4,4.345715274446528
2550,852,5,4.5311408606176915
2550,1005,5,3.3144766313328384
2552,230,0,1.3062398280393543
2552,762,5,3.0521054928586144
2555,772,4,3.598525040576215
2555,1198,5,4.754131101619738
2555,558,4,3.9540425568562174
2555,548,2,3.7282234969615446
2558,353,5,5.517658713918156
2558,301,5,4.938736746033706
2559,556,3,2.8172202032943647
2559,222,4,2.914973406536922
2563,209,0,3.3055590207715264
2563,704,4,2.8148064546918787
2563,336,0,1.4080460454136414
2563,166,5,3.497190932184993
2564,44,4,4.219791995975633
2564,79,3,3.329316451267919
2564,474,5,4.7191516877441515
2564,596,4,4.686941454847536
2567,443,3,3.065269415060264
2567,582,2,2.7942398116407476
2567,1185,2,3.21780649315649
2567,533,2,3.3487048243703286
2568,597,3,1.6882593379289919
2568,824,0,1.768664426490287
2568,734,0,2.221927256456845
2569,574,0,1.3961990039485461
2569,935,0,1.3387739519826376
2573,989,2,3.1035272146271717
2573,832,3,3.2904000493985746
2576,822,4,3.7769293380808895
2576,247,4,4.579895224752518
2578,427,3,4.234147211064734
2578,700,4,3.0575538312154418
2578,847,2,3.1588735921102113
2580,1000,3,1.6807390425536692
2580,860,3,2.7390038709195053
2584,455,4,5.187730935129539
2584,471,5,3.2010939109899343
2584,125,5,3.4270069855819094
2587,811,5,2.0463903936445735
2587,582,5,3.8537212941012555
2588,176,3,3.2046415560459165
2588,301,5,4.307215944886455
2591,538,4,4.165263490992267
2591,1106,5,4.545366226242203
2593,290,4,3.696593855660827
2593,190,4,3.780062289750166
2595,439,4,3.551902710496484
2595,4,4,3.678556477262837
2596,896,0,0.27260033194401506
2596,1156,0,1.5112671792054388
2599,708,5,5.327534007260914
2599,691,5,3.802475850087803
2602,354,0,2.1396285251912635
2602,37,0,0.5916748890654477
2602,597,4,3.1938096239499445
2603,989,0,4.107268135531894
2603,1104,5,5.820980701448708
2606,849,3,4.343808359904294
2606,760,5,4.194837088134963
2606,700,3,3.270305060480155
2607,181,4,3.0767096026589504
2607,201,5,4.636878143925982
2608,952,5,1.2163385635390458
2608,63,4,0.3451633886203186
2611,32,5,3.2854522016989187
2611,396,0,2.9388934336075097
2611,811,3,1.529344009858624
2611,486,4,3.4047393384925284
2611,499,5,3.1775104399918392
2611,43,2,1.6087497627236826
2612,1129,0,2.337615307300321
2612,249,4,4.04182261779914
2612,352,4,3.2755223872609682
2612,161,4,2.462847352134623
2613,910,5,3.48984876674232
2613,239,3,3.5665354091813986
2613,340,4,4.561437749075788
2613,812,5,3.22740527308838
2613,428,5,4.059947186581776
2615,407,4,4.089710585198917
2615,34,3,3.026499911837311
2616,204,0,0.6524423264057072
2616,117,3,2.0656279932045463
2616,34,0,0.04685440568767807
2620,181,3,2.550089461117306
2620,860,3,3.2043493889889154
2620,501,4,3.3855828198840006
2620,892,5,4.412172974786346
2621,211,4,3.0030009478937507
2621,90,3,2.582357258892964
2626,300,0,0.0
2626,412,0,0.0
2627,260,0,4.297922912263046
2627,97,5,4.028497642369383
2630,663,4,4.35589077424692
2630,612,4,4.239274864926468
2632,149,0,2.312421041128101
2632,260,4,2.5573921619787816
2633,871,0,2.7618780101586005
2633,450,3,3.3019332694001027
2636,566,5,1.7235929948784856
2636,91,0,1.950010748526416
2636,414,0,1.2915521507596965
2637,384,0,1.341093852313715
2637,426,4,2.7906533812330667
2640,661,0,1.1405535504818392
2640,705,0,0.18729091068468634
2640,311,0,0.3778424222589886
2645,176,0,0.8112363715677031
2645,102,0,1.1408678808921993
2646,180,0,-0.1051344648531349
2646,67,0,-0.169043674665467
2651,224,4,3.7502647234395754
2651,282,3,3.2498658555660067
2652,485,4,3.8323548215573644
2652,286,4,4.41990805978352
2653,432,0,1.4374842707369861
2653,923,3,1.686207809614043
2653,822,0,1.1551751551989218
2653,922,0,2.294917451858791
2654,917,3,4.112417354917211
2654,601,0,3.947132795997664
2654,891,3,3.4492983806560753
2654,548,4,4.4039084951332805
2654,1178,3,3.934625119609217
2654,141,3,2.4304236158443437
2654,73,3,3.3883282296080353
2658,499,4,4.544060012741827
2658,1063,5,4.229716143157097
2658,1071,3,4.139636880725458
2658,894,4,2.714891929768036
2658,256,3,4.749711550643597
2661,754,0,1.2471355051620745
2661,57,0,0.1832462111371732
2661,82,0,0.1832462111371732
2662,1176,4,2.3762785513647877
2662,370,0,2.5100937857109873
2668,936,5,3.459366174657021
2668,152,4,3.6606157968744295
2668,752,4,4.729958869384908
2673,691,3,2.4055829934606434
2673,364,0,1.5531597699646456
2675,316,4,5.097855711628936
2675,93,3,5.073348248915405
2675,15,5,3.460761648270189
2675,822,1,5.452094732145826
2677,460,0,0.03214410846862908
2677,1038,0,-0.2860094447753841
2678,744,5,3.7098462558743113
2678,752,5,3.477344187531301
2678,642,5,4.2632007080678855
2678,189,4,4.388138234820382
2681,82,3,4.257522967179838
2681,1142,3,2.9557190848429524
2681,796,4,4.035453473396345
2682,662,5,4.816133482618222
2682,282,4,3.300165121574156
2682,487,5,4.248276388546448
2684,965,0,-0.05704139259020227
2684,395,0,0.81925598789331
2684,44,0,0.06781072092387541
2685,189,5,3.5016936497284177
2685,102,4,3.17113236282483
2685,391,0,3.249706405391686
2686,642,5,5.2582501679588995
2686,16,5,3.635242474458604
2686,625,5,3.7403073700004486
2688,237,3,1.4499035169840244
2688,88,0,1.0639771460417806
2690,91,3,4.321422500177378
2690,497,2,2.417118253275335
2691,143,0,0.7210728659009837
2691,747,0,0.34390948261356624
2691,372,0,0.8683929427933504
2694,395,5,3.9087943441584514
2694,264,0,2.7894656911216065
2694,518,4,4.053288239411493
2697,35,0,2.2790707324683064
2697,261,2,2.6987015887219132
2697,672,5,4.422365592613182
2698,305,3,3.2708497005663824
2698,270,3,1.9395141910804057
2701,690,0,0.0
2701,271,0,0.0
2701,1193,0,0.0
2701,1087,0,0.0
2702,363,0,0.608216720661148
2702,808,0,0.6318912482345684
2702,1015,4,0.31123070295795385
2703,1191,5,2.952138255976182
2703,822,5,5.675407940376291
2704,613,0,0.0018321286376777324
2704,200,0,-0.17047577087405602
2704,191,0,-0.32402120558926
2709,924,0,-0.07364235060028143
2709,1098,0,-0.10574986164355676
2709,92,0,-0.05475577185693461
2709,769,0,-0.105216057755776
2711,488,0,3.22833773682648
2711,485,4,4.827395570243411
2711,134,4,4.470696501098539
2714,469,4,4.215753984176619
2714,833,2,3.161288081239171
2714,171,4,4.467026790152749
2714,1190,0,3.513814687900724
2714,305,5,3.7038863759644123
2715,662,4,4.377037947120385
2715,1084,4,4.413611438610032
2715,924,5,4.745984741411498
2715,613,4,4.033474216452712
2716,1098,0,3.2491918028226823
2716,357,3,2.7391692943960297
2717,330,0,0.20360124420949544
2717,312,5,1.1015556669895192
2717,593,0,1.073339139846691
2717,437,0,0.5279644021466853
2717,490,4,0.4797945271456212
2723,482,2,3.618226099298828
2723,163,5,3.5379544910178
2724,1194,3,3.239847613091431
2724,624,3,2.9967800398370517
2726,236,4,3.12248924364928
2726,232,3,4.5027394024923595
2728,297,3,2.69796184229904
2728,57,5,4.825477112266494
2728,676,5,4.17205769822467
2731,576,0,1.3780295239738973
2731,417,0,0.719503864720592
2732,188,0,0.38193430838167675
2732,315,0,0.4651189823360038
2736,762,4,2.2942601410460943
2736,518,0,4.115575458315204
2736,1174,3,3.305996410631154
2736,549,4,3.0787463283183576
2737,470,0,-0.06740307153289718
2737,237,4,0.1350126633332306
2739,1166,5,3.853275396018907
2739,352,5,2.898904364330757
2741,308,3,3.061709148069787
2741,754,4,4.175417760012977
2750,168,4,2.992761814294255
2750,1147,0,1.606936085145467
2750,235,4,3.7222608425581543
2755,1164,4,2.1808533932344503
2755,68,0,2.879990771259278
2755,360,0,1.9934443092639227
2755,958,5,2.966701846372323
2757,760,4,2.959360146877017
2757,1041,3,2.755576769150394
2758,775,4,3.123117882930096
2758,1180,3,5.482496123330945
2758,524,3,3.1094415704734453
2758,899,4,2.9088746814021507
2758,1175,4,3.016414315002635
2761,797,3,2.142364917599122
2761,80,3,0.851599998728912
2761,81,4,2.8545798454045848
2763,384,4,3.9306668038833315
2763,904,4,3.944694787517401
2764,247,0,-0.38528991920273614
2764,73,0,0.6372492421767135
2768,166,0,0.3391956182142563
2768,181,0,0.2239265940329559
2768,30,0,0.3379626140194696
2769,797,5,3.304968615941492
2769,338,3,4.09356335675147
2769,73,3,3.069557759284894
2776,1040,4,2.8722947679561353
2776,133,4,4.217804312685782
2777,1038,4,3.461611581767057
2777,290,4,2.6295283710270976
2778,309,5,2.5236526355760507
2778,106,0,1.1648791772036895
2780,659,4,4.645180285018816
2780,696,3,3.018015619345558
2780,286,5,4.395291147916787
2785,977,0,4.894129877088204
2785,148,5,3.9166293313847307
2785,82,4,1.6364782717542352
2786,659,3,2.8597607827040545
2786,403,3,4.777669065376226
2788,432,0,0.17487079386984516
2788,251,0,-0.004674000564922731
2788,282,0,0.35078512621207797
2790,617,2,3.6894282170600072
2790,562,3,3.6980106707313425
2791,881,4,2.0902348870250567
2791,338,4,3.8526441643773537
2792,260,0,2.7542660257776093
2792,996,5,1.0640420259559147
2794,644,0,1.7275354521026411
2794,698,0,2.6684218438002425
2795,755,3,3.4529942897127963
2795,1079,3,3.3030139170101585
2795,350,3,3.364601896261126
2796,440,4,3.901053459576497
2796,883,4,5.636621464526995
2796,780,4,2.7416015825580207
2796,644,5,4.104713113704731
2799,566,4,4.618993980788232
2799,395,4,4.046927461510502
2799,132,3,2.2457274745623947
2803,1050,3,3.3331437314974885
2803,11,4,4.312748724970582
2803,166,3,3.070915545982408
2806,353,0,0.1612459150369598
2806,347,0,0.3092516782857724
2806,317,4,0.22560730249880212
2806,866,0,0.08726994077847938
2809,138,0,2.8489247359563907
2809,48,5,3.8556281333618316
2809,179,4,3.6306582140634758
2810,807,4,3.168649917681281
2810,210,5,3.6703851410717157
2810,558,5,3.239328502801985
2812,1082,0,0.9368503206724134
2812,73,0,1.018472800271307
2813,586,4,3.3474188668606866
2813,285,2,2.5367744551635667
2813,459,4,3.680107255060154
2814,288,0,0.13762700015554094
2814,969,0,0.1119541875771545
2814,686,0,0.9999755441453658
2814,393,0,0.14255704802771846
2819,633,0,0.22633700469297516
2819,573,0,0.1903498706026983
2819,932,0,0.07256473887804915
2821,354,0,0.6210172293916356
2821,315,0,1.76576797028678
2821,1190,0,0.1828510056302785
2822,273,3,0.609993949612263
2822,546,3,1.857369048573678
2823,241,4,3.418289891210347
2823,1157,5,5.59548469732059
2823,945,5,5.256953228151249
2830,931,5,3.2410195582819896
2830,304,4,5.593868766240753
2833,1132,3,1.6793219340347976
2833,688,3,4.734256935321877
2835,305,0,0.0
2835,422,0,0.0
2835,71,0,0.0
2836,1031,0,0.0
2836,432,0,0.0
2836,351,0,0.0
2837,575,4,4.789211879942884
2837,455,4,5.193178003407327
2840,317,4,3.5601610080520856
2840,107,4,2.209089747111495
2841,820,5,2.8449154942624233
2841,183,3,2.736478597161293
2841,478,5,2.571044303338505
2842,215,0,0.2523183013143574
2842,903,0,0.5510960692378027
2842,440,0,0.36607335841407196
2847,84,5,3.7213807208292993
2847,1146,3,3.6151571622003456
2847,1055,4,3.2192597609733853
2847,979,4,4.139051855796869
2847,1177,3,2.8596261242747136
2848,34,0,0.1214818195789017
2848,448,0,1.0262594668021188
2848,147,0,-0.03714418903032851
2854,395,0,1.1335276834531307
2854,409,0,1.7701762131392411
2855,129,0,2.838058686213161
2855,910,5,3.730992539925289
2855,340,5,3.2948800862535523
2855,1152,5,4.294722587925296
2857,1072,0,0.0
2857,350,0,0.0
2858,181,5,5.058314119784149
2858,178,5,5.368352037470536
2859,488,3,3.425327564249118
2859,675,0,3.8681519595514677
2859,814,0,2.510551225508298
2859,868,0,1.9234933741266251
2859,348,4,3.7134417562709072
2859,376,0,2.0364136646119393
2859,37,4,3.5943159549809334
2859,957,4,4.197933585438694
2860,149,0,0.45298659145121933
2860,750,0,1.1016402393924
2868,393,0,0.22688445042608923
2868,287,0,0.9514194346128755
2869,680,4,3.9574787023023594
2869,891,4,2.959700377980918
2873,692,5,1.6407472821186695
2873,217,0,0.6834877325895529
2873,416,0,0.536016471918379
2873,4,0,0.2834161527961739
2874,1039,4,5.22342841351784
2874,207,3,2.6565156017346387
2874,603,4,3.505457500191475
2875,591,0,0.10465513913169994
2875,744,3,0.5740255260963356
2875,343,0,0.41633239866118804
2879,78,0,-0.030997435753856162
2879,1134,4,0.6753280049240289
2880,862,5,4.578371814512205
2880,988,4,4.434013605582963
2880,1024,5,4.094968614097745
2883,149,0,1.5587776902668695
2883,712,0,1.9363933775223554
2888,468,0,0.0
2888,573,0,0.0
2888,676,0,0.0
2889,547,0,2.1014728817817128
2889,1011,0,1.9342431066461878
2889,469,0,1.2667040700248222
2889,1070,3,1.8778465753148503
2890,255,5,4.348276176393564
2890,784,5,4.648970825132272
2890,313,4,5.165773991781712
2890,455,5,4.100741536345791
2892,585,5,3.932374291189008
2892,403,5,4.557888749242881
2893,359,4,3.5788506522996464
2893,364,3,4.060876812845955
2899,85,3,1.8020033983163044
2899,917,0,1.4807792003093334
2899,297,0,3.3586335255150885
2900,284,0,-0.10150013641452589
2900,208,0,-0.10378458923805876
2900,579,0,-0.10557134555833424
2903,260,0,2.6108355435666804
2903,578,0,2.3733215245372015
2905,1127,4,3.6586926792504815
2905,1168,4,2.3430082119576143
2905,829,5,4.729788355556044
2908,486,0,0.006220744108288656
2908,597,0,0.8604358941179624
2913,180,5,3.6062271062911146
2913,920,5,4.3947918276935845
2913,100,5,3.069244960328999
2916,465,5,3.1630706061108302
2916,50,3,2.6828504060560485
2916,517,4,4.732629566822283
2919,270,3,2.2713145667881642
2919,540,5,4.578546656267874
2922,802,0,-0.49696353395513515
2922,853,0,1.0329267161982292
2927,850,0,0.3608719478577235
2927,449,0,0.36745427537217057
2927,1040,4,1.589778068209414
2930,926,0,0.6026655355209727
2930,110,0,0.6087990313808895
2930,407,0,0.6875622250782283
2934,752,0,1.6901598029865685
2934,810,0,1.0881403457091587
2934,89,5,0.18102755737738785
2935,1098,0,1.510361929155236
2935,1072,4,3.0982571000138024
2935,168,4,3.2526353439483255
2939,690,5,4.030876858529976
2939,665,4,3.497799980420442
2939,588,4,4.402472845994468
2944,406,4,4.971560293208722
2944,76,4,4.421815510534998
2944,444,4,4.966822783697403
2946,1109,4,3.7174065093775566
2946,444,5,4.32551317997161
2946,375,4,4.059386281383158
2949,1158,4,3.880330693269576
2949,984,3,3.3918039150663772
2949,327,3,3.3963092184778363
2950,213,0,-0.0824692324453814
2950,108,0,0.05447912908521718
2955,214,3,1.6761240194545872
2955,1151,4,3.1924169159439066
2957,268,4,3.7452723866149187
2957,422,3,4.337138892968211
2959,651,3,2.6400762760714946
2959,676,3,2.867419699913886
2961,338,0,0.14121470186493426
2961,111,5,0.8932030866124098
2962,813,4,2.6966079693062595
2962,204,3,1.9135810005909706
2962,504,4,2.5799042685940146
2964,71,0,3.284132449534374
2964,938,3,2.170500061726944
2964,1087,5,4.2705759881067795
2972,434,0,0.8908281707513304
2972,18,0,2.776078701369433
2972,311,0,1.4718055212191954
2973,1136,5,2.003655738605049
2973,902,0,0.32425489308143574
2977,776,5,4.681406143670687
2977,1073,4,3.6686012904047773
2979,1105,3,0.6968802130063005
2979,788,0,1.6022302585524186
2980,79,0,3.4626625942047236
2980,902,0,3.4872449075431557
2980,644,3,4.453391142662025
2981,45,0,1.7239653474852439
2981,959,4,2.2975534319041917
2985,584,5,2.6098497986174722
2985,438,0,3.3204509701387304
2986,163,4,4.020717169977536
2986,227,4,4.691542964321543
2986,172,5,4.410779855164229
2987,693,5,3.871500494758953
2987,157,0,2.0207740607312754
2987,1005,4,1.501649731898498
2989,1061,4,4.096905005436984
2989,480,0,2.2031449815775592
2990,1142,4,3.3094986837066074
2990,603,0,2.4269344501448433
2991,608,0,1.4511735026573516
2991,313,0,1.2979174583331872
2991,282,1,0.9838758078639871
2991,1184,2,2.1054804959429543
2995,235,0,2.6696155318369237
2995,163,0,1.7226521613842536
2995,427,0,2.8262936430321624
2996,939,0,-0.048843309569011534
2996,978,0,-0.06064100384723878
2996,71,0,-0.0948915640559049
2996,260,0,-0.15991970748917328
2996,341,0,-0.07916613202581978
2997,707,0,0.40159766750102766
2997,827,0,0.13070587315357962
2997,187,0,0.7150126894614868
2998,111,4,4.676665066814979
2998,448,5,4.727881166148389
2999,702,5,4.151118155753423
2999,30,0,3.295145000873365
3001,1079,5,4.89367831286884
3001,243,3,2.6984022872336633
3004,1036,0,0.8092309904661801
3004,308,4,1.7440166183327215
3004,609,0,2.4166998651631273
3005,96,4,3.3759772629575897
3005,142,4,4.119454502815453
3005,518,4,3.3426509307503993
3005,363,4,3.7702768546039063
3006,322,5,5.274196445265216
3006,57,0,4.695269500746853
3006,36,5,4.106284229453521
3009,330,0,3.351630999487324
3009,311,5,3.27819708846282
3010,516,0,0.5756944244816493
3010,914,5,1.1764522260212353
3010,879,0,1.6165685175472189
3013,1134,5,4.722377467958861
3013,108,5,3.8062786899799286
3013,769,3,3.88501231975895
3014,453,0,0.0
3014,371,0,0.0
3014,291,0,0.0
3015,629,3,4.264300742353878
3015,180,0,5.050875859943831
3015,411,4,4.059150660884851
3016,466,0,0.8840164401885937
3016,11,4,2.9575647303556716
3016,591,0,1.1470188253704472
3022,989,4,1.9762456637636951
3022,315,4,2.501582267903615
3024,464,4,2.7669865525618276
3024,343,3,2.6612151439792666
3024,437,4,2.1921416241535363
3025,118,5,4.0526698175796705
3025,880,4,5.078496237755434
3025,902,3,3.3784329481034634
3028,700,4,2.654411824673155
3028,659,0,1.0906215802316708
3028,690,0,2.7608557255535358
3029,882,0,1.2527819502880115
3029,111,0,1.4392431968612363
3033,316,0,3.7955467951353064
3033,958,4,3.691736634753991
3033,1006,4,3.1453675970712474
3037,582,0,-0.08948498201114745
3037,51,0,-0.018285242842086977
3039,29,0,0.0
3039,929,0,0.0
3040,540,5,2.675333849041447
3040,1187,0,1.0385664196478779
3040,48,0,0.3068735756120179
3041,335,4,2.140259594401953
3041,1102,0,1.3863025683554988
3042,215,2,0.9657631209825741
3042,163,3,2.8119836134907783
3045,24,5,0.650257110634039
3045,1058,0,3.0954893278124223
3061,273,0,0.0
3061,965,0,0.0
3064,608,0,3.890112175986409
3064,455,4,3.157075830205894
3071,455,0,-0.006962614594549776
3071,407,0,-0.13681004762986995
3073,366,0,0.979530871868357
3073,448,0,0.7352154088025235
3076,371,0,4.5648255312169566
3076,607,0,3.297843520607262
3076,214,3,2.4270883378600243
3076,896,4,3.6872375883218607
3077,1036,5,5.382257113505824
3077,1046,4,2.614817901617895
3078,1185,5,3.185820422496239
3078,983,4,3.6493119885107324
3078,461,0,2.5533705846829835
3082,41,0,0.27787984993577475
3082,507,0,0.4607333992480337
3082,674,0,-0.2910901288312713
3084,227,4,3.4972462643142217
3084,130,5,3.8899792988266046
3085,1149,0,0.120965723547476
3085,1133,0,1.6567312979744337
3085,439,0,-0.22915623051029554
3085,547,0,-0.13620786860129724
3087,655,0,-0.17908116124140427
3087,546,0,2.376608269183338
3090,188,0,2.295648778284519
3090,417,0,1.5878428272626617
3091,889,0,2.2258046444925315
3091,479,0,1.319096734279121
3093,92,0,-0.0668816592251571
3093,11,0,0.19984411833779003
3100,127,5,3.5749075775250168
3100,1164,0,4.310147740501924
3100,398,3,3.382708869466362
3103,40,0,0.2720182336227912
3103,518,0,1.2572172195079208
3105,350,4,3.3211410477622936
3105,358,4,3.3158535391139936
3105,574,4,3.255975263240737
3106,1109,4,2.9284797780314995
3106,270,3,1.3994422277027834
3107,918,4,2.8349695385414595
3107,1038,3,5.029925331844963
3107,409,4,4.194789731678903
3108,651,2,2.195621783623987
3108,125,5,2.32495993829358
3109,555,5,3.2299655531264833
3109,896,5,3.707023261726793
3118,306,0,-0.03703944492308636
3118,163,0,-0.09583423153995742
3119,924,5,5.078805766514638
3119,665,5,4.453836452279503
3119,1168,4,4.179423965223442
3121,1072,5,4.830145561580326
3121,48,4,5.000761612177183
3124,250,4,2.8273741770828926
3124,448,0,2.6001210561144035
3126,1086,3,-0.19729693435359263
3126,707,1,0.38896128334975666
3127,448,4,4.725259024724463
3127,796,4,3.8179337042043846
3128,888,3,4.079503177775792
3128,117,5,2.6909510291124974
3133,149,3,3.464650850611581
3133,912,3,2.9347209980696274
3139,928,4,3.3687057782148218
3139,658,3,2.8962592715917705
3140,969,4,1.4462953958645635
3140,157,0,1.0684240998349308
3140,487,4,2.691302590248976
3141,68,0,-0.14326427415553394
3141,91,0,-0.29128948909842667
3142,338,0,0.2530916752351297
3142,149,0,0.12630811463215663
3144,986,0,1.54513587787586
3144,430,0,2.8106160035375485
3148,1043,4,4.354753873782211
3148,1048,4,3.9618770585480587
3151,268,5,2.6295442199068746
3151,332,0,4.411842972717031
3152,141,0,-0.06930447490326541
3152,582,0,-0.19669609559424106
3153,1054,3,2.505733165545625
3153,825,4,3.843379864025273
3153,1007,5,4.019284534983629
3155,311,0,-0.22452997220901466
3155,348,0,-0.20032333668970576
3157,148,4,3.962108177871866
3157,311,3,3.235629936978711
3163,174,3,3.3019841260935068
3163,93,5,4.546827657477152
3163,578,4,4.4378790960124
3164,104,0,0.04214901274963856
3164,260,0,0.2113679637737259
3164,59,0,-0.014403593398884973
3167,176,0,1.8408294606264732
3167,75,0,1.1136284238994771
3167,447,0,1.6037855892292692
3169,163,3,2.82871262226433
3169,82,3,2.787816053948929
3169,97,4,3.661700492958763
3171,233,4,4.565473986973011
3171,181,2,2.7048906433112743
3172,1159,2,3.0347881463967683
3172,1130,2,3.098273472590277
3176,1183,5,4.164754413256337
3176,651,4,3.570296922732511
3176,85,5,4.435478110352615
3176,1072,4,3.5338109908368693
3177,590,0,1.0351224704593833
3177,504,0,0.9599279047554679
3177,339,0,-0.1431221982710278
3178,731,0,0.48262121060702545
3178,729,4,2.118377745261788
3178,852,0,0.6952584768647645
3181,546,0,1.4830587688386307
3181,314,0,2.0607024212368104
3181,1114,5,2.445716407543057
3186,832,4,4.205067820218047
3186,814,3,4.327612561239003
3187,868,4,1.9737715603701012
3187,732,5,1.13526780209497
3187,261,0,1.5887440913992334
3188,626,0,-0.14637464527003857
3188,793,0,-0.010188317049387302
3188,650,0,-0.04020796724973
3188,641,0,0.45976428849285633
3188,232,0,0.002348287028747592
3190,687,3,1.9054736463825703
3190,538,4,3.975602060928229
3192,140,3,2.8197560115486717
3192,430,4,4.096953465636777
3194,474,4,4.216015236685912
3194,785,4,4.804247842288774
3194,186,4,4.224807597290238
3199,396,0,1.0263359276768025
3199,702,5,1.0739361174669755
3200,245,4,1.1801192652524621
3200,422,0,1.3638166365987672
3201,399,4,4.556083224718187
3201,693,5,4.974403403086631
3202,409,4,4.151376027067142
3202,51,4,4.927088808661733
3203,98,4,1.8333761159721123
3203,704,3,3.294504607968446
3207,887,4,3.1020001692037162
3207,370,4,4.601343013390412
3207,1102,3,3.7322752943930086
3208,168,4,4.375891075269623
3208,607,4,4.281551442670243
3210,829,0,0.8767392000721607
3210,1019,0,1.1611339805391554
3210,641,3,0.3837515380510963
3210,852,3,0.25721312990478074
3210,207,0,-1.341212966651691
3210,821,0,0.9552040195797509
3215,752,0,-0.5789672892305584
3215,472,0,1.0465143625820639
3217,1171,4,3.205952601399649
3217,355,5,2.840247191738454
3218,1101,3,2.8411978015887573
3218,338,3,3.6276626776610508
3220,163,0,1.0410354006453137
3220,448,0,1.869230091277879
3222,211,0,0.0
3222,746,0,0.0
3224,773,3,2.9815487698557823
3224,170,5,3.692824578433957
3225,870,0,0.8642410654515855
3225,1175,3,0.8181510350971988
3225,607,4,0.16907055446798736
3226,691,4,4.8794801472897085
3226,473,4,5.679057985884883
3226,812,5,4.501462063784718
3228,158,4,4.577468308691812
3228,903,5,3.762579852021064
3231,68,0,-0.07688351789103606
3231,1051,0,1.117079181674886
3231,469,0,-0.15189583440457569
3232,479,0,1.8633953015883515
3232,99,0,0.6598193864234909
3233,546,0,0.0
3233,540,0,0.0
3234,617,4,2.5684263277495116
3234,180,5,4.616720775561674
3234,976,3,2.747983405067866
3234,808,3,4.643711725817388
3234,129,4,2.508714879096312
3237,1029,3,4.429317792425604
3237,647,5,4.418007918975737
3237,537,5,3.997864596062572
3241,467,0,2.140403553735865
3241,163,0,0.14576812604317657
3241,353,0,0.44832180942049243
3241,88,0,0.25312262600112156
3241,129,0,0.3654271838482364
3242,540,3,0.7860020370513365
3242,395,5,1.3714743953264839
3243,632,5,4.284137127853574
3243,585,4,3.543240646111325
3243,794,4,2.8587107987314764
3243,754,4,4.958690807234074
3243,667,5,3.2814236529683387
3243,375,3,2.9000296785759216
3244,88,0,0.4384065026543554
3244,628,0,0.4523647233750761
3244,611,0,0.3753480989191646
3247,181,4,4.311905365463396
3247,81,3,1.9618469063069288
3250,260,3,1.9091608439411425
3250,290,4,2.345557874371349
3252,896,5,4.007460118921412
3252,1194,4,4.787013931674677
3252,451,4,3.9008706511624047
3256,1113,3,2.583012655899002
3256,754,5,4.203990164980877
